23:31:10 | vae[b2] | INFO | BetaVAE params: 4.54M
23:31:21 | vae[b2] | INFO | epoch 001/50 | loss 1660.1390 | recon 1579.9093 | kl 40.1149 | lr 5.00e-04 | 00:00:11
23:34:56 | vae[b2] | INFO | epoch 037/50 | loss 723.5059 | recon 652.2238 | kl 35.6410 | lr 1.79e-04 | 00:00:05
23:35:02 | vae[b2] | INFO | epoch 038/50 | loss 723.2050 | recon 651.9973 | kl 35.6038 | lr 1.55e-04 | 00:00:05
23:35:08 | vae[b2] | INFO | epoch 039/50 | loss 723.0012 | recon 651.6611 | kl 35.6700 | lr 1.33e-04 | 00:00:05
23:35:14 | vae[b2] | INFO | epoch 040/50 | loss 722.5417 | recon 651.2067 | kl 35.6675 | lr 1.12e-04 | 00:00:05
23:35:20 | vae[b2] | INFO | epoch 041/50 | loss 722.5596 | recon 651.2045 | kl 35.6775 | lr 9.35e-05 | 00:00:05
23:35:26 | vae[b2] | INFO | epoch 042/50 | loss 722.1536 | recon 650.8403 | kl 35.6566 | lr 7.64e-05 | 00:00:05
23:35:31 | vae[b2] | INFO | epoch 043/50 | loss 721.6844 | recon 650.3448 | kl 35.6698 | lr 6.11e-05 | 00:00:05
23:35:36 | vae[b2] | INFO | epoch 044/50 | loss 722.0037 | recon 650.6050 | kl 35.6994 | lr 4.77e-05 | 00:00:05
23:35:42 | vae[b2] | INFO | epoch 045/50 | loss 721.6286 | recon 650.2512 | kl 35.6887 | lr 3.63e-05 | 00:00:05
23:35:47 | vae[b2] | INFO | epoch 046/50 | loss 721.3821 | recon 649.9021 | kl 35.7400 | lr 2.69e-05 | 00:00:05
23:35:52 | vae[b2] | INFO | epoch 047/50 | loss 721.1552 | recon 649.7399 | kl 35.7076 | lr 1.95e-05 | 00:00:05
23:35:58 | vae[b2] | INFO | epoch 048/50 | loss 721.1149 | recon 649.7046 | kl 35.7051 | lr 1.42e-05 | 00:00:05
23:36:04 | vae[b2] | INFO | epoch 049/50 | loss 721.1757 | recon 649.6202 | kl 35.7777 | lr 1.11e-05 | 00:00:05
23:36:09 | vae[b2] | INFO | epoch 050/50 | loss 720.9489 | recon 649.5108 | kl 35.7191 | lr 1.00e-05 | 00:00:05
23:36:10 | vae[b2] | INFO | VAE done in 00:05:00 (best loss 720.9489)
23:36:10 | vae.precompute | INFO | Computing saliency for 89996 images from pathmnist:train...
23:36:22 | vae.precompute | INFO | Saliency computed in 12.8s, shape (89996, 128, 128)
23:41:49 | vae.precompute | INFO | Saved saliency map to /workspace/vcl_pathmnist/runs/vae-pathmnist-ld64-b2-ep50-seed42/saliency_train.npy
